episode,score
1319,150.84718871506027
1320,251.13582552013253
1321,237.1032627265442
1322,226.6517503733744
1323,-42.31861901971731
1324,242.69139403800344
1325,254.12400177643116
1326,268.56757618418374
1327,165.7887664053436
1328,246.86468254203106
1329,-19.641997517705576
1330,-14.069789166091141
1331,171.38195147295698
1332,214.38769709685033
1333,255.03502014876642
1334,199.1470047879635
1335,209.18277299370905
1336,223.8656320326019
1337,2.7318606424745013
1338,235.61021349496144
1339,205.21777723506193
1340,243.15035256240154
1341,244.25372214995895
1342,180.56419527548258
1343,256.9831871525571
1344,264.298257438414
1345,236.51859767735516
1346,286.7668798355904
1347,229.64404068448098
1348,186.86459629969806
1349,226.42941470941196
1350,280.93662974546737
1351,196.10109871439852
1352,266.9806661896347
1353,215.78661957272413
1354,283.4676755681684
1355,283.85011174909425
1356,203.99624946296865
1357,267.8135946635084
1358,253.37177857586846
1359,233.19183053708252
1360,206.97983332587268
1361,238.38098216680424
1362,196.90851306538298
1363,224.69550341328915
1364,-4.046049411220679
1365,44.34392129492278
1366,266.5771100600097
1367,187.10150187366034
1368,7.263615012892799
1369,288.1307838015906
1370,222.93802183778362
1371,133.45586868122425
1372,197.03192199597714
1373,270.8424532256581
1374,235.43348379335123
1375,229.8866641215234
1376,252.64184563750547
1377,229.20679742660906
1378,-7.4235753176019585
1379,216.27931926369155
1380,258.08978208669316
1381,-16.291751163121603
1382,13.457238218852865
1383,255.34091824592755
1384,22.678451213020793
1385,-19.352234297918102
1386,203.44104850012934
1387,288.374339852244
1388,190.7369728385156
1389,255.304321950518
1390,212.43971295631158
1391,256.6804026919008
1392,158.4125707204209
1393,284.88508739270503
1394,219.77735497516358
1395,201.178297441363
1396,237.39638875253934
1397,-12.58639326812903
1398,268.80071940318
1399,226.3967943294794
1400,244.6026414878263
1401,266.815878272582
1402,244.5935035700033
1403,-17.518412587730637
1404,277.6802626926152
1405,240.14087822762318
1406,261.5166918322697
1407,171.9177099205747
1408,226.45511372675793
1409,291.8650795147222
1410,211.87849234698183
1411,207.25176368570402
1412,235.85292340974158
1413,-11.524009457529374
1414,211.50840874727388
1415,5.625821528964295
1416,216.25095601148132
1417,269.13904207101837
1418,192.18029326084925
1419,234.37516576982202
1420,245.50371730355982
1421,151.04445610935494
1422,267.10383467149205
1423,204.82066481804725
1424,-27.841506730515206
1425,192.11330313245276
1426,125.83453123066016
1427,182.39570188526756
1428,254.17474881905846
1429,193.52809288103265
1430,282.5708007548891
1431,162.03797578157912
1432,275.13139501716864
1433,-23.062712941393883
1434,193.697864751341
1435,244.95906816188085
1436,207.17896363364417
1437,260.14951385235696
1438,0.5187741912083368
1439,3.0456630095764723
1440,195.34358466112545
1441,226.55705543001812
1442,258.90698109722405
1443,274.18874986425044
1444,284.4127373604233
1445,282.38303438423645
1446,220.95126530243016
1447,260.6648980616236
1448,237.06811208225298
1449,-46.29699993694997
1450,249.20916395482521
1451,211.08241361761765
1452,-42.047692262715735
1453,224.56979413967923
1454,6.583455264827904
1455,221.77578199668957
1456,256.2561099903977
1457,215.65936327499654
1458,-34.629003101707696
1459,181.4593247033023
1460,290.2953667374532
1461,240.76011926621646
1462,247.40145414036368
1463,265.9218553629254
1464,230.3870208770492
1465,220.07877455536115
1466,271.3600713412916
1467,9.728676635563033
1468,174.6452136369357
1469,202.58279178712203
1470,198.73128966460715
1471,230.65704515575257
1472,224.000941389546
1473,246.39180712410635
1474,149.49606479065642
1475,262.5338187827945
1476,203.39926030339504
1477,238.37959661608366
1478,-34.89763007609953
1479,294.68554323265835
1480,217.00309637930104
1481,235.92308008116163
1482,102.85971827191416
1483,236.03468720594324
1484,286.00176801991313
1485,237.06455806297785
1486,271.1091127262547
1487,193.93425499420673
1488,253.46433678638027
1489,190.13240322119702
1490,261.3425557661837
1491,250.14738478684805
1492,-4.6452365000667015
1493,244.93403304779943
1494,261.2953023708946
1495,235.1980851031322
1496,158.98704900963943
1497,253.0224842556866
1498,181.66693659566107
1499,231.6517289547256
1500,258.29034700403975
1501,-3.4175593370845974
1502,212.07099763257816
1503,257.903487711189
1504,259.89809173358276
1505,151.79590891470616
1506,246.76682860185588
1507,272.56375058156345
1508,206.70635473120336
1509,214.13990597727195
1510,238.5135591086756
1511,182.97175651694218
1512,257.47312325995586
1513,172.22608860541055
1514,204.97706774288275
1515,235.9577010006991
1516,244.25402166185538
1517,224.10851932848078
1518,194.4450221785836
1519,223.311670827585
1520,203.2595377885927
1521,260.37410656289234
1522,234.59601773988723
1523,237.2285917609018
1524,268.4679273094913
1525,212.82489070281898
1526,238.76531391954265
1527,155.6403923018053
1528,270.0996324555292
1529,262.1907775665286
1530,107.23611939964171
1531,-10.142906293172274
1532,208.97923148646782
1533,228.2695553300913
1534,265.3402935557448
1535,-59.16542029754849
1536,-39.64396415857105
1537,216.48789133381558
1538,122.01770960566573
1539,229.96330602322897
1540,283.6449135806921
1541,-10.972713825505267
1542,199.50707761437548
1543,169.14998791239833
1544,210.1272902036888
1545,265.29012605717526
1546,267.01341685281864
1547,229.06894025910867
1548,210.4375887542372
1549,224.50245830075934
1550,248.07677510775662
1551,218.57148083943116
1552,9.449277304877441
1553,248.5658551088345
1554,239.54275476991228
1555,58.476996296988105
1556,160.05812537837642
1557,221.30016238634164
1558,233.52120134709622
1559,12.060830630354605
1560,192.51080670752282
1561,224.3778605298671
1562,-43.10063816582765
1563,254.38987776458825
1564,-16.33490156079175
1565,-20.524654285316004
1566,261.0984963789517
1567,-9.29628567274331
1568,266.7057618966977
1569,248.24632682971802
1570,219.65675918681922
1571,216.56956008860325
1572,244.46998292870126
1573,8.107503506383011
1574,169.03740850627833
1575,205.6204082490359
1576,251.68256686631645
1577,249.5162151737283
1578,241.11160977597658
1579,228.81339374783792
1580,200.47587735012746
1581,239.24406209534914
1582,231.89132854776972
1583,246.09703456637908
1584,250.52470898559753
1585,259.56228777710305
1586,259.33169605420244
1587,254.58445260763196
1588,234.33861916650147
1589,149.9417710412096
1590,160.79144198000242
1591,96.32255348330722
1592,-104.94304857113644
1593,204.03990181874025
1594,242.71608529514984
1595,261.4606842991675
1596,274.39014266269965
1597,190.2005547193366
1598,254.37996849133842
1599,275.8986348087104
1600,246.75453952134353
1601,-66.67997235050663
1602,126.75797113087138
1603,-234.5893972957029
1604,-26.962099223554528
1605,158.97685958226356
1606,1.5839756234893088
1607,21.488247554701857
1608,219.24115653594458
1609,254.49799507131024
1610,260.3144100375341
1611,266.3179080074737
1612,190.4195767614234
1613,256.0147943790427
1614,245.95939254781067
1615,235.5391631023721
1616,270.90336850940446
1617,207.96339419504068
1618,209.7523124061886
1619,203.83526281102758
1620,260.94007919392095
1621,19.89095328136237
1622,251.42810087800834
1623,227.48458091853317
1624,239.99686699618988
1625,214.26504147303194
1626,-105.40952900513354
1627,242.30459224599883
1628,250.27347746414432
1629,232.00584269607225
1630,250.24320812964322
1631,-43.46828410920602
1632,261.85459868384527
1633,267.00772602124687
1634,-97.09629543135928
1635,156.814378599466
1636,225.23773797457665
1637,195.03778505238432
1638,222.38831098470064
1639,247.2384561853021
1640,263.0253177868272
1641,255.83781019170314
1642,263.12166132433424
1643,-6.883900580906172
1644,244.3783989308098
1645,264.5267514810611
1646,-102.61605254025697
1647,-20.644987505181945
1648,252.23149254134933
1649,269.94603915691835
1650,-78.32384666425116
1651,255.09650331266934
1652,35.65129968999662
1653,270.3069406423296
1654,261.53129867251596
1655,235.4412944598669
1656,-15.851808268489663
1657,226.39278047181034
1658,237.57641160437518
1659,244.5050271620847
1660,204.21653057067527
1661,-30.521778681735352
1662,9.993218927266767
1663,266.1391780416413
1664,249.09826076483105
1665,-11.745432045253322
1666,105.74911584723284
1667,230.59138557929057
1668,230.25068156756205
1669,220.68221546003343
1670,228.5081583890911
1671,238.61111494410298
1672,221.92873068859544
1673,254.9266531996309
1674,246.90556382211764
1675,215.83813132586846
1676,228.56126576674774
1677,221.85335072736393
1678,221.57215724282793
1679,277.66816762502043
1680,0.7251627336366662
1681,258.8034353598658
1682,11.60997521637556
1683,267.12792046334255
1684,0.9226892713220138
1685,159.0658841315201
1686,252.22470684001485
1687,261.8048872512714
1688,214.30723834372128
1689,234.95898049217368
1690,227.86286477160672
1691,218.0634355373747
1692,163.96181713218465
1693,223.1790613564133
1694,280.06535447162963
1695,271.0079180754037
1696,269.4748333814523
1697,-118.36111642764132
1698,-12.147792427040045
1699,261.46952142422873
1700,268.5765107882627
1701,214.37879273443906
1702,183.71626249678215
1703,185.2350432652144
1704,233.83916724397852
1705,272.86720317850137
1706,268.3513554541653
1707,227.53844131653364
1708,151.1685789940239
1709,251.6047759920026
1710,-118.88478570348241
1711,224.81148685309256
1712,228.79119861177313
1713,235.03244890793525
1714,209.9049909731966
1715,256.85498940325255
1716,253.15946522134982
1717,249.0224028433797
1718,-107.07403305606634
1719,222.05427551517292
1720,271.49120489447495
1721,228.35637868592795
1722,2.4776296491652516
1723,208.05025060741423
1724,201.49240347306863
1725,234.27905206701058
1726,248.90052159044174
1727,-54.0078410341939
1728,236.42891301233948
1729,233.99070957966407
1730,220.34566803829478
1731,189.94811529804105
1732,183.4827264787878
1733,238.03947618361994
1734,214.77263811788163
1735,15.932841810176198
1736,-29.32574711964426
1737,272.1142252916619
1738,224.39459372764787
1739,211.3632535510362
1740,-91.98361824676235
1741,178.50824034540562
1742,-6.207354457515137
1743,18.27325671247894
1744,255.55141960925658
1745,221.05598330725581
1746,206.74339778626046
1747,208.9138288795815
1748,213.52792885370803
1749,232.7253019901436
1750,-103.04983394288023
1751,222.1438218841671
1752,267.47881723512427
1753,-109.28086941558064
1754,-72.7302349044569
1755,173.71438205818157
1756,230.0817246581634
1757,235.40275221273126
1758,272.816532730459
1759,-7.299362980925992
1760,5.797883196701775
1761,-128.4916802880557
1762,252.65011556526662
1763,293.9229972796301
1764,203.87260268085
1765,135.40654189453494
1766,259.4261773889332
1767,117.70525569784151
1768,209.3816492454965
1769,203.11038883626236
1770,194.78596180064574
1771,232.61890078213207
1772,150.92403255265606
1773,-121.31415945901641
1774,276.2396332475741
1775,244.59321936542602
1776,233.8067185159482
1777,254.90434781925865
1778,-136.92306044023925
1779,200.9736481312711
1780,219.56217437092474
1781,217.07065853283837
1782,197.7416797224492
1783,274.85443568187566
1784,-102.00771213792686
1785,210.37425918836806
1786,43.83215653456665
1787,17.765005601572696
1788,253.044565492308
1789,204.58468279425472
1790,230.94105117955993
1791,258.9050020466033
1792,276.231980670815
1793,205.9037182302721
1794,196.8394286375962
1795,-61.92536118765461
1796,-108.03407656300062
1797,135.12670280980632
1798,238.78640425947836
1799,217.4045211083365
1800,113.6849459434194
1801,268.35460401143825
1802,167.0999885102276
1803,-3.8975228775609168
1804,169.4818145968989
1805,262.1866677624411
1806,233.07039892163468
1807,225.9347189308183
1808,241.15482222222607
1809,252.09979005391034
1810,212.2649665472899
1811,222.0763578980272
1812,192.73143109854755
1813,192.90189346829635
1814,161.17216278176627
1815,247.33654220968828
1816,266.45052308195693
1817,240.30219422293575
1818,225.74916892442656
1819,202.04541532004887
1820,203.92037444738475
1821,229.70009179950074
1822,235.2664375228778
1823,237.3406832044212
1824,210.2602481472273
1825,-69.30245334887252
1826,144.8628059855678
1827,254.18382219500677
1828,-107.10737303680156
1829,243.93550143388407
1830,195.33638214588424
1831,111.02627014194844
1832,-133.19737439369118
1833,175.00927920569643
1834,-128.95414033108796
1835,242.74680654990186
1836,242.28646499192544
1837,267.3294899726988
1838,216.8677591758045
1839,201.67871510459312
1840,213.24935306283834
1841,249.18291368137034
1842,232.52725311855818
1843,161.378002449225
1844,-146.04111635702435
1845,239.97033950014426
1846,108.22051122340095
1847,-118.00842131776767
1848,227.66695462743803
1849,286.54501054650103
1850,241.55061871372018
1851,171.316670724539
1852,35.91770533973918
1853,208.05235523434814
1854,-132.29740931698234
1855,245.6407285439894
1856,103.88420859756741
1857,222.88615291135437
1858,198.8396453044361
1859,240.01972610197512
1860,267.0855634721752
1861,235.29360122105948
1862,234.7709458913099
1863,-98.06085563993871
1864,216.77164177348544
1865,180.9561671927067
1866,148.51461884768014
1867,-127.46479163485353
1868,248.00801540938383
1869,-154.39301773747286
1870,243.02296284797623
1871,-164.75250575515483
1872,228.3713467351309
1873,-112.69577376436656
1874,210.79540285169833
1875,218.29671160820342
1876,82.56159432250197
1877,-158.16263903727685
1878,193.83939706129553
1879,215.41163417843032
1880,115.81146159311209
1881,241.788089323229
1882,204.67511194578285
1883,211.78820475553465
1884,89.03674430345119
1885,238.28463240312868
1886,253.98397681007592
1887,214.95272475291023
1888,-168.82240928781425
1889,200.84377494303283
1890,237.96721007279214
1891,223.18109858857503
1892,230.04914289687318
1893,285.56541215287575
1894,-157.7695697415889
1895,196.39139419784476
1896,230.74168920591669
1897,-12.977276319535946
1898,202.00153391659197
1899,193.80704641002467
1900,285.2623319095561
1901,-183.543164349903
1902,258.17997723383564
1903,-84.67706870922088
1904,214.22945699239915
1905,239.02596387299084
1906,204.50084735281914
1907,265.6903804044819
1908,256.94638992422574
1909,263.49043297741
1910,136.85068709165958
1911,231.25750283526378
1912,212.32138409435805
1913,141.24078969664976
1914,268.1990161690335
1915,-170.43736375955783
1916,218.53751475709117
1917,177.99973945957498
1918,163.47042488423324
1919,102.28862250273873
1920,9.753028835349571
1921,114.59479088376025
1922,272.92417622794085
1923,270.2290772421592
1924,214.74854180557452
1925,220.80870781677996
1926,239.5648279145551
1927,-9.285338703707595
1928,231.69158797695886
1929,235.42872108714715
1930,244.5534223427534
1931,139.70857688079707
1932,225.3524531098518
1933,228.55874447464996
1934,235.07983786465013
1935,-10.57152946463934
1936,213.2769789214379
1937,6.541540622218022
1938,267.9337708644623
1939,224.59490877348946
1940,226.89496733329983
1941,80.05263889436351
1942,19.688829369736283
1943,-16.08584907163815
1944,248.43137019182396
1945,244.66732292976278
1946,232.58566300041278
1947,85.2373062003324
1948,238.4291277889996
1949,155.4759583011565
1950,260.8384056464507
1951,230.55817417710568
1952,250.11636332607281
1953,246.00212984395094
1954,214.85336712630868
1955,207.66086247726045
1956,237.1119989421333
1957,98.53865015096153
1958,217.0946933139166
1959,201.75504872426364
1960,244.1530103665484
1961,228.7065606807863
1962,157.9691306963861
1963,233.82922673057567
1964,207.31282489924268
1965,249.950920796582
1966,246.97132673200085
1967,219.3230613262014
1968,248.52473206161176
1969,194.77482025536062
1970,238.25750846505693
1971,214.56754040692596
1972,-97.4053204358175
1973,130.61921570474985
1974,-35.60162735127176
1975,273.41610366862324
1976,165.44251250825545
1977,254.59781416105818
1978,-81.42499456907237
1979,133.75470723516233
1980,253.9493663673462
1981,138.26019803994132
1982,192.67319632990788
1983,295.5343352124575
1984,266.06365334683846
1985,255.33667940358922
1986,169.48278195299383
1987,263.00991639930106
1988,248.2712521608093
1989,270.6673779255825
1990,230.43448252333368
1991,248.90074215326237
1992,209.6458493615304
1993,279.7572762421023
1994,-25.510882958741746
1995,210.55454007552822
1996,252.66197676720287
1997,262.5979915593536
1998,239.25173312425045
1999,244.7361684371542
2000,238.24239770692614
