generation,average fitness,maximum fitness
777,136.7618842368616,301.9277839343032
778,134.48698504892238,316.4950147075423
779,158.0513023527339,308.0162100251589
780,140.14778726299082,308.1930379282993
781,147.27723003334668,308.4583804124551
782,131.2979316217391,311.8297192294246
783,160.88818362779926,314.03263731325006
784,148.50319282234085,306.35216859472337
785,146.57133392130842,309.21750351772675
786,140.03420320590396,304.79368434912084
787,153.14730149189165,308.16756254883853
788,134.9437446946295,320.1942500131763
789,131.10305142018714,303.8334983300025
790,144.10738678694136,311.76423312477766
791,141.51723174436256,312.8105526523484
792,137.7672312846793,303.81187270665487
793,138.9733765243406,302.178683999177
794,146.76463583008376,313.01049772267015
795,125.55974767959403,303.3752298410911
796,141.50690637510445,299.78731398601445
797,137.18715963648404,307.4823027821771
798,128.0126591772234,301.57298966297367
799,137.20249334521256,293.8231004311415
800,160.0195242080304,298.08294364902326
801,142.49604782825045,308.99656147012456
802,148.35296957284768,311.34045222875864
803,124.39554049265831,308.0160153845496
804,136.36332000723945,311.226123312039
805,138.84540848985205,319.5215770154606
806,139.93060462509516,316.31596733430024
807,153.1253390819875,306.1845351162342
808,142.85390840333304,303.1029277983837
809,154.6215642147214,306.46447191760575
810,157.4480891330408,315.43942119177274
811,145.43375159344697,318.69744254286326
812,153.72661236234825,314.85450900072175
813,146.16699026366743,314.1962152514356
814,155.09003285683596,316.1022246634866
815,147.1736983474777,287.11207030062434
816,137.1394830217716,306.6156577207646
817,142.2674106654699,311.6032637268332
818,146.332409011762,311.7577150353662
819,140.71816522322223,319.40709321450646
820,145.01975090079569,314.0986791390112
821,150.64897086087183,304.4699787874264
822,121.55008910322691,309.00541920790374
823,149.3091916427913,298.7593040801945
824,128.70788901199546,308.893352859006
825,140.05572414513966,291.3540559780567
826,126.2441546276187,297.4239526261114
827,123.48092383851747,308.4417884007868
828,161.15118483766523,310.2322895660943
829,142.09636966694404,303.4880275784302
830,120.45449734953654,302.4264948974004
831,127.30932508411668,305.67647145216733
832,124.91538129691595,309.6918321389216
833,145.74042969848858,309.7540088299322
834,132.62356500637873,314.8207560252278
835,149.44197768120594,305.51861869194056
836,153.4041182418898,307.8443732896826
837,122.23938940807321,312.95322934656735
838,132.29385596045847,314.9245803350376
839,136.25776358871707,303.2574308899175
840,154.07857205223803,317.3892312440544
841,130.861070496712,305.8511363139212
842,133.2715475296414,302.9927323726482
843,149.06748906764508,315.3326220913262
844,141.37996318489172,308.10014872860984
845,135.76769259039256,303.96426636341516
846,141.72600109404306,308.84106288822704
847,129.75135930519536,304.72882220267064
848,148.7175658011727,307.01893105255573
849,147.3473478848656,312.895546194802
850,134.9260456199035,302.32647108813336
851,142.04717713943992,301.81735787518875
852,141.85691402852842,303.90945566900837
853,160.85878675515997,297.45062259838255
854,139.41943294753776,307.30951986859947
855,152.22765272501417,299.2121102233107
856,134.73876805849724,311.0763454917817
857,137.61116858749577,316.0868912474365
858,146.55234048711134,316.0282173072746
859,147.09803718562387,301.00400781008636
860,149.768995852835,302.15073754406563
861,138.09831631285317,287.86198948735927
862,157.4240729008339,315.58130958211376
863,138.96974862599444,307.7097213757118
864,153.44859973823108,311.79621706726766
865,150.7690189374271,301.2169827186923
866,149.9118123677788,310.48724892942516
867,149.99714721606284,311.31927087328995
868,136.62293052763974,310.84931728039487
869,130.48068436466224,301.22318283898073
870,149.04840282471264,308.9473297852413
871,145.62696847976255,302.94296947123496
872,116.95436118133739,300.3168596031735
873,138.91789845021495,313.4612845824116
874,141.05254081212263,302.19448998836003
875,135.43812106338532,309.54318915204743
876,168.80541090766093,309.44945196634467
877,152.64054028942488,300.50877015682386
878,144.02072072789994,302.2650176217974
879,150.21090811681555,291.13999214930385
880,129.12960647878444,308.3684793901264
881,139.34378588461112,303.08739063977737
882,146.8930523251635,306.5797038203022
883,141.2264159238773,298.6711297714604
884,151.68654682979562,314.35401157649403
885,148.916876355059,302.9587801395413
886,147.75562631854302,305.16676739437304
887,135.23413111886333,310.6501617218448
888,129.57440438410183,289.9739131740382
889,130.62590182984425,301.1155250983496
890,141.68077703133534,306.30121348867397
891,139.71820675039996,304.3472841384349
892,133.7016955532462,292.50085286766006
893,146.7434148641758,303.14074472575635
894,138.0906080964961,316.7432956940062
895,135.99163498429832,304.0673461397787
896,162.40866059003588,303.8022924456577
897,143.6726777669735,311.0194145921778
898,148.68685947213945,301.33438626955785
899,161.04045466903727,312.4276913783334
900,154.80513390915786,310.8521657588109
901,150.56679384804818,310.57103890389317
902,144.46337789978637,301.0265575200564
903,146.42243405937595,314.58023333439075
904,135.38556146864443,304.3768133199141
905,141.51942586918443,317.9195264951168
906,147.25595974151736,299.46438519744225
907,137.03258810955936,307.96414831378706
908,142.86413276225713,311.6421999972729
909,137.77654386040925,302.2803195599497
910,139.7445333974212,310.777027454317
911,142.92086177421234,306.05564972189757
912,154.91773275143342,302.4718487872217
913,152.6711214700594,305.86780165695535
914,155.39300360567478,323.2878901847463
915,147.8863840620034,309.14751105664493
916,145.23880103569857,311.6746749157785
917,140.23429927411908,315.13157511122006
918,142.001411439333,300.2593338021686
919,118.57987087940828,312.5435384353543
920,154.87663029354596,311.7069687099333
921,149.61111489078118,310.0852865680123
922,146.40106927623287,301.93984310311043
923,157.2631343431597,307.0818137916812
924,134.01255090320024,302.736888913696
925,152.94283876863696,301.9055966257074
926,140.010954788373,307.9548606865824
927,126.71397639405845,300.5132066827407
928,123.80568606718838,307.6992185520993
929,134.5338032953052,301.0868808276886
930,136.79901693295926,314.8883274196366
931,130.823888137421,307.6171798616971
932,124.55746110213009,299.4714493460435
933,128.91763995817527,309.566084455456
934,135.75915444539834,296.03723181362795
935,144.32595900609286,307.0812428061247
936,129.76520127327674,309.1196052086914
937,141.42604692407832,294.62220069479565
938,120.7242416928631,299.40917849912273
939,138.0083274513049,306.14008422410853
940,130.24742100581426,313.7271000863153
941,145.94612266784176,299.48019927984103
942,131.62142606067968,314.4921629402885
943,144.76539990156735,315.50703131330647
944,109.32207762560411,299.1600770294362
945,152.28575293830352,310.71306053109487
946,140.9536760044868,308.63206863235126
947,147.6462122792708,300.5126479254744
948,124.42066577337033,295.4046040797827
949,150.58410239845108,318.79646021720595
950,133.64637094911097,308.4918246954985
951,140.2018764853304,310.1942365711239
952,149.17452518886836,307.32847453268624
953,137.11389169510255,307.13480499742604
954,152.59623084778505,310.81081966845704
955,126.24078991440129,310.08321443264185
956,136.24082386196218,301.38805748376063
957,156.0159613473829,313.1145484667379
958,127.52601572738723,302.81369658042604
959,128.71535697196822,310.0558591483971
960,137.24346671277462,311.5627098086122
961,155.46653690894607,316.4578945982746
962,141.9353451068433,310.1441495318868
963,128.8360876066405,305.4137965010707
964,133.10331888225977,307.21695258254374
965,161.53934471615193,313.6290775306461
966,154.98308586777995,306.0298525368182
967,145.77576944212458,308.9103315916027
968,145.38571201020076,303.45258633433906
969,158.13670479608797,303.3792755980576
970,152.28594525359932,310.9290839849228
971,145.0750083493001,305.9957414723218
972,145.15721088849637,313.95588023312115
973,132.4547941429278,304.09612374673304
974,143.92114255144605,318.44397105849686
975,134.3817100162194,294.16172423632304
976,144.2759775207755,302.98093738339577
977,145.54237673098206,306.94504990690166
978,149.4566414664006,304.8900376371167
979,145.42431318251104,305.0718451197895
980,140.85263210139837,321.8898069554931
981,149.66141005925888,311.12648616902635
982,152.92277414336516,298.4331062479328
983,138.22322593566312,308.5776956365547
984,135.0761456652502,307.704478925485
985,124.80363279860488,296.74860917849344
986,151.78312507969997,309.582842234688
987,126.58134074777783,307.484461763939
988,115.2106626644128,313.5962801193981
989,146.59101566773978,299.28687459456995
990,151.99997399813066,315.71486935940686
991,152.6101519783508,309.62729829850116
992,159.63196864209752,319.2118620290861
993,144.7631547745324,309.91418218734134
994,162.95885008506662,315.02721906391247
995,153.5667453089918,305.86114373728
996,149.10420737598625,307.2133976461233
997,159.5546956372631,308.39933520655836
998,142.136133036291,323.48571214602464
999,141.98535244639095,308.56121705414785
1000,148.00733007703226,313.5176089562985
