episode,epsilon,score
704,0.02948667236521416,-175.90727822081826
705,0.029339239003388088,-334.72240786734096
706,0.029192542808371146,-344.09581339676356
707,0.02904658009432929,-133.0877868207146
708,0.028901347193857643,-417.174556704176
709,0.028756840457888354,-612.289627275429
710,0.02861305625559891,-271.65453219787605
711,0.028469990974320916,-265.5088425467535
712,0.02832764101944931,-46.10976364260041
713,0.028186002814352063,-117.4774801570851
714,0.0280450728002803,-241.43284018201248
715,0.0279048474362789,-717.9392913268664
716,0.027765323199097504,-506.0123258139281
717,0.027626496583102015,-126.09387579864303
718,0.027488364100186506,-59.50499899503913
719,0.027350922279685573,-494.35064003838306
720,0.027214167668287145,-246.81992746441858
721,0.02707809682994571,-153.22770180653342
722,0.02694270634579598,-3.270826127416967
723,0.026807992814067,-493.44718178792
724,0.026673952849996664,-81.66593462436668
725,0.02654058308574668,-308.87534762503617
726,0.026407880170317945,-192.88293312139538
727,0.026275840769466357,-354.4601872794352
728,0.026144461565619025,-522.7961077149396
729,0.02601373925779093,-240.01865434071783
730,0.025883670561501974,-426.04413865893713
731,0.025754252208694463,-415.7667223267287
732,0.02562548094765099,-229.83561059254035
733,0.025497353542912736,-537.8933023912816
734,0.02536986677519817,-315.10478510328187
735,0.02524301744132218,-545.9002036617134
736,0.025116802354115567,-243.13390704270574
737,0.024991218342344988,-272.75465671065234
738,0.024866262250633264,-223.3735800121007
739,0.024741930939380097,-577.7827165522524
740,0.024618221284683196,-211.06605750770493
741,0.02449513017825978,-453.5349047449074
742,0.02437265452736848,-325.7817542541819
743,0.024250791254731636,-218.86217338458357
744,0.024129537298457977,-444.25539306896064
745,0.024008889611965685,-139.29127548061626
746,0.023888845163905856,-323.0788465551683
747,0.023769400938086327,-355.2637147418217
748,0.023650553933395897,-264.91465574423637
749,0.023532301163728918,-366.7936893240025
750,0.023414639657910272,-666.0375507126175
751,0.023297566459620722,-615.8607553636377
752,0.023181078627322618,-161.79413510057788
753,0.023065173234186005,-843.4617733741579
754,0.022949847368015076,-157.58054277436548
755,0.022835098131175,-254.4037088172183
756,0.022720922640519125,-500.0748483683576
757,0.02260731802731653,-510.41937258026127
758,0.022494281437179946,-230.21433910926447
759,0.022381810029994047,-142.3234571795375
760,0.022269900979844076,-48.35411125972563
761,0.022158551474944856,-127.17532516787375
762,0.022047758717570132,-218.04542322078066
763,0.021937519923982282,-47.797584409008635
764,0.021827832324362372,-480.90382809327895
765,0.02171869316274056,-98.6808987304776
766,0.021610099696926857,15.608051974115767
767,0.021502049198442223,-64.88638315815876
768,0.021394538952450012,-69.48628096425458
769,0.02128756625768776,-168.98890811134373
770,0.021181128426399323,-78.77619093986482
771,0.021075222784267326,-414.3724565134636
772,0.020969846670345987,-49.1002204294453
773,0.020864997436994256,-302.59732667046734
774,0.020760672449809284,-98.19379456145892
775,0.020656869087560238,-151.03176261789164
776,0.020553584742122436,-579.4178812836353
777,0.020450816818411825,-150.5427947578841
778,0.020348562734319765,-563.1552401956917
779,0.020246819920648168,-253.58189325414295
780,0.020145585821044927,-277.66849523051087
781,0.020044857891939702,-196.19364711423754
782,0.019944633602480003,-247.06330380066782
783,0.019844910434467605,-330.02487560011093
784,0.019745685882295267,-125.73248714902203
785,0.01964695745288379,-456.46982697482434
786,0.01954872266561937,-44.440199659738724
787,0.019450979052291272,-434.88489099389733
788,0.019353724157029815,-220.38594315774685
789,0.019256955536244666,-152.88361967672063
790,0.019160670758563442,-367.68613395082616
791,0.019064867404770626,-288.132878418461
792,0.018969543067746772,-134.4170628798176
793,0.018874695352408037,-238.5076679350921
794,0.018780321875645996,-654.8791349030193
795,0.018686420266267767,-393.34218496107627
796,0.018592988164936427,-189.96420582265847
797,0.018500023224111744,-178.30710107213193
798,0.018407523107991184,-167.2962649031246
799,0.01831548549245123,-2.8357659593803533
800,0.018223908064988973,-544.8394695640995
801,0.018132788524664028,-483.27787117285186
802,0.018042124582040707,-87.72255824751974
803,0.017951913959130504,-274.34747407028476
804,0.01786215438933485,-74.89642517162565
805,0.017772843617388175,-370.8691367481618
806,0.017683979399301233,-172.5084937408223
807,0.017595559502304726,-589.8710044044308
808,0.0175075817047932,-20.738264537105607
809,0.017420043796269234,31.879588497717634
810,0.017332943577287888,-187.08210558415993
811,0.01724627885940145,-490.83450286355566
812,0.017160047465104442,-382.57034691159987
813,0.01707424722777892,-121.5755372471756
814,0.016988875991640028,-124.83236926457937
815,0.016903931611681827,-33.66410456262908
816,0.01681941195362342,-145.8420790885319
817,0.016735314893855303,-466.455902288301
818,0.016651638319386028,-269.6083652622891
819,0.0165683801277891,-84.08872851086706
820,0.016485538227150154,-30.581918027152426
821,0.0164031105360144,-274.86412120538864
822,0.01632109498333433,-327.5825522942109
823,0.016239489508417658,-281.80215953579807
824,0.01615829206087557,-91.70254936034472
825,0.01607750060057119,-156.04112098471302
826,0.015997113097568336,-544.4291752826248
827,0.015917127532080494,-253.2702496358932
828,0.01583754189442009,-282.48161976382914
829,0.01575835418494799,-607.8445807167242
830,0.01567956241402325,-300.1364937817708
831,0.015601164601953134,-177.55063359752086
832,0.015523158778943369,-510.83553385888723
833,0.015445542985048652,-114.4912788685521
834,0.015368315270123408,-38.091698298697935
835,0.01529147369377279,-44.45380700988657
836,0.015215016325303928,-125.11678382960513
837,0.015138941243677408,-354.6953781354059
838,0.01506324653745902,-456.5072528272155
839,0.014987930304771725,-394.7936756141178
840,0.014912990653247866,-564.8473093215799
841,0.014838425699981627,-263.8232403619931
842,0.01476423357148172,-248.53511864820072
843,0.014690412403624311,-35.143388170642226
844,0.01461696034160619,-507.8274918272938
845,0.014543875539898159,-139.45157367614837
846,0.014471156162198668,-156.82526172196026
847,0.014398800381387675,-205.67796319924685
848,0.014326806379480736,-375.0898046897778
849,0.014255172347583332,-181.00530086877134
850,0.014183896485845416,-124.2843558803518
851,0.014112977003416188,-372.8442010865526
852,0.014042412118399107,-353.34555436606183
853,0.013972200057807112,-419.0246663996401
854,0.013902339057518077,-262.53450039903936
855,0.013832827362230486,-232.98024244457812
856,0.013763663225419333,-549.1270516136515
857,0.013694844909292236,-132.925340209253
858,0.013626370684745774,-397.85817929080827
859,0.013558238831322046,-136.4733659535421
860,0.013490447637165436,-122.11863798766926
861,0.013422995398979608,-399.920248841313
862,0.01335588042198471,-469.82154622967795
863,0.013289101019874787,-378.323645885166
864,0.013222655514775413,-599.071053178493
865,0.013156542237201536,-412.9660186806763
866,0.013090759526015528,-518.8148211060761
867,0.01302530572838545,-106.97223456420237
868,0.012960179199743523,-209.86427009862007
869,0.012895378303744804,-153.27741750666894
870,0.01283090141222608,-264.24242980009836
871,0.012766746905164949,-650.8028200236663
872,0.012702913170639124,-604.4121488165927
873,0.012639398604785928,-82.41351202780798
874,0.012576201611761997,-34.3872212444042
875,0.012513320603703188,-194.04756775331398
876,0.012450754000684672,-156.06941571792112
877,0.012388500230681249,-279.2931876710608
878,0.012326557729527843,-552.6372231389621
879,0.012264924940880204,-240.56385589490284
880,0.012203600316175803,-410.2857576475209
881,0.012142582314594924,-418.0862392564268
882,0.01208186940302195,-129.43758290345713
883,0.01202146005600684,-63.76613925258283
884,0.011961352755726806,-216.7463827998666
885,0.01190154599194817,-118.42053165626514
886,0.01184203826198843,-311.21689332870955
887,0.011782828070678488,-166.42819930749772
888,0.011723913930325095,-320.11653610308304
889,0.01166529436067347,-462.2171603648335
890,0.011606967888870102,-375.1841809492819
891,0.01154893304942575,-458.6668824584479
892,0.011491188384178622,-263.57150531546927
893,0.011433732442257729,-68.32581605453319
894,0.01137656378004644,-204.49095944126108
895,0.011319680961146208,-475.61334730905884
896,0.011263082556340478,-312.7462549847619
897,0.011206767143558775,-107.82854117703303
898,0.011150733307840981,-240.62835091455264
899,0.011094979641301777,-441.46073282711075
900,0.011039504743095268,-22.117944662207506
901,0.01098430721937979,-95.98203866672736
902,0.010929385683282892,-473.3717676973716
903,0.010874738754866477,-234.47136036632176
904,0.010820365061092144,2.3432194010838288
905,0.010766263235786683,-305.3343725317395
906,0.01071243191960775,-233.8995973918332
907,0.010658869760009713,-431.01614956841115
908,0.010605575411209664,-418.8302968454278
909,0.010552547534153616,-332.63218037862185
910,0.010499784796482848,-88.62466048558068
911,0.010447285872500434,-401.07896897292096
912,0.01039504944313793,-385.3831566146324
913,0.010343074195922241,-254.75679534772843
914,0.01029135882494263,-146.0116566492782
915,0.010239902030817916,-161.7650367234217
916,0.010188702520663827,-194.95072050717536
917,0.010137759008060509,-165.2076581803349
918,0.010087070213020206,-287.22744957768043
919,0.010036634861955105,-237.9003089872699
920,0.01,-75.38009718777286
921,0.01,-172.73411145899897
922,0.01,-178.72789082262088
923,0.01,-290.5714878095971
924,0.01,-209.82680396611124
925,0.01,-119.07137808732209
926,0.01,-207.08873415314866
927,0.01,-529.8198860486708
928,0.01,-68.61610805029022
929,0.01,-167.35859605440137
930,0.01,-256.2727752455751
931,0.01,-178.0265501896289
932,0.01,-392.4310524267954
933,0.01,-189.4348175388355
934,0.01,-439.8563053093409
935,0.01,-222.0360900930431
936,0.01,-2.9389520528663837
937,0.01,-465.30094206409257
938,0.01,-516.3430383171143
939,0.01,-111.75277623531149
940,0.01,-277.2057564673413
941,0.01,-312.72596720041525
942,0.01,-251.6322935522407
943,0.01,-433.3332600840007
944,0.01,-160.93857458677093
945,0.01,-115.77786158935565
946,0.01,-162.22332271861114
947,0.01,-411.06653763305616
948,0.01,-128.4066979807609
949,0.01,-232.06516337263787
950,0.01,-528.1400132555107
951,0.01,-217.24830683070627
952,0.01,-140.10618829128848
953,0.01,-497.3587490483419
954,0.01,-361.81955015485863
955,0.01,-416.8801428852746
956,0.01,-63.71527183135096
957,0.01,-261.4489236986821
958,0.01,-301.52406472220525
959,0.01,-552.7621516422593
960,0.01,-135.74834373762636
961,0.01,-410.0825222830677
962,0.01,-113.7923154000709
963,0.01,-184.44226862718835
964,0.01,-134.33039427303842
965,0.01,194.22605531242192
966,0.01,-48.19870292906853
967,0.01,-324.18008207885487
968,0.01,-308.5119215423794
969,0.01,-242.49255141223006
970,0.01,-380.42809165935984
971,0.01,-177.9840032465525
972,0.01,-43.60674118226778
973,0.01,-7.602061256999775
974,0.01,-146.57738948408314
975,0.01,-217.15277207798414
976,0.01,-494.75838401312075
977,0.01,-115.41386979197722
978,0.01,-176.01739437333524
979,0.01,-110.0976208211498
980,0.01,-288.598220103014
981,0.01,-261.7338717463843
982,0.01,-106.77142419249451
983,0.01,-131.39553092478099
984,0.01,-284.8603811930981
985,0.01,-147.36797409277935
986,0.01,-505.15234917400204
987,0.01,-565.5557787722738
988,0.01,-369.24475502530396
989,0.01,-146.51171265569744
990,0.01,-203.55129736623627
991,0.01,-207.85605149425257
992,0.01,-429.52414674513506
993,0.01,-315.32357461522304
994,0.01,-176.65550768234803
995,0.01,-163.78323806553868
996,0.01,-219.39980957227945
997,0.01,-161.39804445025703
998,0.01,-446.7523346426097
999,0.01,-324.633758413773
1000,0.01,-200.88209553862038
